RMSE,MAE,MAPE,R2,NLL,CRPS,PICP,MPIW,IS,model,fold,seed,train_time_s,infer_time_ms,config_hash
44.10381186751012,36.868458967099244,85.38250843145752,-2.084269906836247,1060.1546413080375,36.32822314789879,0.04597701149425287,3.822951316833496,1403.7475813503922,LSTM_seq10,B0018,43,3.84,712.87,77d866d5
55.545201191494776,46.87891441526867,86.71415226105566,-2.358420945649818,2175.7411944157943,46.41178056001102,0.0380952380952381,3.290480613708496,1813.6887262912023,LSTM_seq20,B0005,42,5.38,859.82,c41ec679
54.45552188134872,45.73198325293405,86.3128825189897,-2.2279432475000536,1608.591663852969,45.191566595143016,0.02857142857142857,3.826589822769165,1758.004770683107,LSTM_seq20,B0005,43,5.93,852.38,c41ec679
45.78782501750002,38.37342002418604,84.97409072987215,-2.176552908838183,1313.7364789970038,37.876763859281986,0.033707865168539325,3.528407096862793,1469.4455629145161,LSTM_seq20,B0006,42,5.46,1124.82,c41ec679
45.257122474648774,37.85948691743143,85.46095169829347,-2.103344143462665,1107.0778020556006,37.31727739482349,0.033707865168539325,3.838944673538208,1443.1108657858344,LSTM_seq20,B0006,43,5.9,1176.68,c41ec679
79.89077663744784,67.79015202780027,89.10543923417532,-2.496801091211934,4221.55532237974,67.30036885575706,0.02702702702702703,3.4461092948913574,2646.9930589907876,LSTM_seq20,B0007,42,5.19,966.55,c41ec679
79.32632481280504,67.18881647973447,88.9309936780132,-2.4475637903337337,3430.047144012093,66.64354292466076,0.02027027027027027,3.8253965377807617,2615.672497607566,LSTM_seq20,B0007,43,5.46,954.37,c41ec679
39.404715952553694,32.9856001370913,84.41195732494829,-2.1431814560757894,1077.0645195356678,32.518086369099336,0.05194805194805195,3.3305208683013916,1257.9774299256214,LSTM_seq20,B0018,42,5.5,1131.82,c41ec679
38.352612062385624,31.945355161443935,84.43491250049858,-1.977576623497666,802.608908931467,31.404427390617393,0.05194805194805195,3.8338217735290527,1206.8770954949516,LSTM_seq20,B0018,43,5.78,1110.65,c41ec679
49.47333089921638,41.597803060632,85.9375488506552,-2.2548011572651037,1570.9465481461434,41.10377556976581,0.031578947368421054,3.473780632019043,1598.9998225663837,LSTM_seq30,B0005,42,7.47,1087.2,268ac103
48.803811398197084,40.896492556521764,85.4462710836928,-2.1673032007856268,1293.6421016660438,40.357230253374816,0.042105263157894736,3.8231184482574463,1565.0760146944147,LSTM_seq30,B0005,43,7.86,1083.23,268ac103
40.6280287955372,34.05357645734956,84.47237715823192,-2.1743013919442307,1130.447080681972,33.5786736923066,0.05063291139240506,3.3475735187530518,1299.7851142038273,LSTM_seq30,B0006,42,7.55,1543.64,268ac103
39.8081072164118,33.23071971724305,84.32570801718995,-2.047471923371802,858.2881793051145,32.69160370268251,0.05063291139240506,3.8435544967651367,1258.360748749745,LSTM_seq30,B0006,43,7.89,1560.09,268ac103
74.59474285859666,63.32526017963023,89.05063312600807,-2.5064069708387273,3979.0462932553414,62.85485157387817,0.028985507246376812,3.2989563941955566,2471.1098893034286,LSTM_seq30,B0007,42,7.16,1246.15,268ac103
73.59479409516827,62.24929460235264,88.43370997249448,-2.413029701986167,2940.4481934179757,61.704835317708294,0.028985507246376812,3.838303804397583,2418.2577928460164,LSTM_seq30,B0007,43,7.41,1241.04,268ac103
33.16274273605466,27.58721948737529,83.28832970443986,-1.9405548282827434,691.9453989536644,27.090949641798115,0.04477611940298507,3.52892804145813,1038.033971786499,LSTM_seq30,B0018,42,7.49,1534.26,268ac103
32.583064776109694,27.022511418186017,83.43315772721583,-1.8386527010806426,578.4413647001727,26.486270282944382,0.04477611940298507,3.821519136428833,1010.2632829751541,LSTM_seq30,B0018,43,7.68,1508.16,268ac103
38.678858861956705,32.43619417190552,84.31229487286407,-2.1921496220408967,1163.743503019074,31.99022200654282,0.04,3.1740307807922363,1238.6570376682282,LSTM_seq50,B0005,42,11.13,2318.91,f0a27942
37.52720316143047,31.284540316263836,83.76387384699714,-2.004888286883237,772.2346879749834,30.745416469682088,0.04,3.821897268295288,1180.6125453503926,LSTM_seq50,B0005,43,11.96,2342.72,f0a27942
29.074596722983394,24.147103293467378,81.83353600502235,-1.9149385331176436,576.1554896075303,23.67764976298853,0.06779661016949153,3.3739230632781982,903.9566111968735,LSTM_seq50,B0006,42,11.46,2264.81,f0a27942
28.12767128997038,23.242683636940132,82.09382493674227,-1.7281582489538758,436.18299266075826,22.707612650299428,0.06779661016949153,3.8137407302856445,859.5580288353613,LSTM_seq50,B0006,43,11.92,2268.71,f0a27942
63.18046369940094,53.49637899560443,87.94000435009359,-2.440440416523439,2845.459001766968,53.03075070609185,0.025423728813559324,3.2797725200653076,2078.421485001758,LSTM_seq50,B0007,42,10.65,2503.38,f0a27942
62.29321877987555,52.55118569277101,87.4127444197548,-2.3444905028721745,2113.180090286742,52.00996885039765,0.03389830508474576,3.8209941387176514,2030.8214558948905,LSTM_seq50,B0007,43,11.01,2502.87,f0a27942
22.30710171097178,18.416161851680027,79.93367919022374,-1.7043847105632608,337.98322691183296,17.945369187205884,0.0851063829787234,3.366220712661743,674.9907094062643,LSTM_seq50,B0018,42,11.54,2324.19,f0a27942
21.39783461452107,17.568056208022096,80.55698851724232,-1.4884093814695438,253.92545930853936,17.03565110385578,0.0851063829787234,3.8236961364746094,633.0897397183357,LSTM_seq50,B0018,43,11.87,2280.97,f0a27942
